Nama_Hotel,Rating,Image,Latitude,Longitude
OYO 1846 The Ecovillage,"4,8",https://lh5.googleusercontent.com/p/AF1QipMf-u5ICfCGC1A5Hr5cTps5b0e2RfF2Hqx0wrNb=w137-h92-k-no,-7.7418127,110.4431663
Etten Residence Syariah RedPartner,"4,0",https://lh5.googleusercontent.com/p/AF1QipNwaEiL39EqzlN0jeGJHAurOajaIR7en2lfOsDz=w80-h106-k-no,-7.829642,110.3675128
Ndalem Hapsari Country inn,"2,9",https://lh5.googleusercontent.com/p/AF1QipPsERa7hCvb1KCA1tOqANw2zb5_9dLJ6yAelbhl=w138-h92-k-no,-7.6706437,110.4259235
Omah Tukangan Homestay,"4,8",https://lh5.googleusercontent.com/p/AF1QipN8GFeGVEzLTG5EfaZrscgz8IpETuX_TQWODWsD=w80-h106-k-no,-7.7912818,110.3718115
RedDoorz near Parangtritis Beach,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WLo4RszG205_oLpB8mQ_70qYV1pRB2Dm6SjItbeXiQ6HuH7Oek6Dw_-UKawfRk8sDL0OaxXst1BGpfmVkI_LnhjA-ZGh2xKfdDbs_YTU7mvedS8zOwz_Llx1_kYhGN14hozho_7u94MWqABElVD-szk_xYHDC9cv1eipfbLYynOQjnMG6faHFo=w138-h92-k-no,-8.0200696,110.332463
OYO 1277 Pondok Damai Syariah,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WIsALh7cguQdfB_SwHEXOKE9CLEUTNbarxMx9oEZFGa6y7Dj7x7frHyKIpls_C4vwGKQONf6phhhTiJFXHz5HF_FBnNkx-PuzQLeBa9QBRbsHzWEusOa0UFJx7yahOHm8zChhhAA3ZTqqgw5ftfa1lxyCpycX0EivhD1oKR1gnwFGdhIx-5hi8K=w138-h92-k-no,-7.6940525,110.4171588
KHRISNA HOMESTAY,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WJyx_hFw0ijGjasMVA6ZalNUMudrMAwFwpXjDO_7iwHuf_n9KQvVPD8BQFJ1zSV-HBma6VO_cygoJVLcdcO5iBxFk4X7q8TFQjHuEu2thM_Kqv7r7TsZCk_r569UCb-F9lDG8baQiCfDepBI1eOOpSsP7kRfE4TqH-KA_-Ij2S9ld-ZqybD4Vrn=w145-h92-k-no,-7.842295,110.480375
Jogja Guest House,"4,6",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lOBC864npfeTVZOiccejuQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=69.58193&pitch=0&thumbfov=100,-7.7661573,110.4261556
Delta Homestay,"2,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WLI-OYZ1YgVms1m4UBOncL2CHLO1nglLpzd9zFp20pRqvkbGaw-Q5SX6ZSAraV7tiDXVbaGijucQxEzsC2Due-0hCZsWeCa3BSZQmNDSAQ-fOmh1ozilJsf-jckbsqIVRY545eLtFDjAORlABTr2CmRasIv9XJ4U8ricgsGnzP_y_nsklDvXl0d=w138-h92-k-no,-7.8197895,110.3694966
HOTEL PURNAMA 5,"5,0",https://lh5.googleusercontent.com/p/AF1QipNxbafMO0RH8500YYCLPM_pdctHNrpYQCNXzFwY=w80-h164-k-no,-7.719302,110.4054885
Wisma Sanggrahan Syariah Yogyakarta RedPartner,"4,0",https://lh5.googleusercontent.com/p/AF1QipNomQs6BHnXy8LQfZOkzHVxHsbNPxRHqiWzaPiZ=w122-h92-k-no,-7.8948257,110.322659
Vip angkringn,"4,6",https://lh5.googleusercontent.com/p/AF1QipMZyLoKkvIwtMTMSAee4iWbcPWsNVF889oEwQNd=w138-h92-k-no,-7.779963,110.331167
OYO 1431 Travel-inn,"4,5",https://lh5.googleusercontent.com/p/AF1QipNfi818wDdKFFPUudcG2yB3YRvfvBpdBqaDRtQg=w137-h92-k-no,-7.7687845,110.3602447
Omahku Hostel,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WIq0y_bg8t9XKzl3BC5x3QL5BHOUnn3g043PeaHhFLP0yV5erjlZqSTMZ-NgF_iGUN6oygGQDVq_fEkvA_cDxMocP-9p-SZQ2Rh3oAWJhcGe0otN9fX7Pwr5PQS6HXM0Gzp9TbqBMHglJe5wfZGcJSorV3OIkMQZUslldjR27VFG0Ponx6AMcxoMw=w138-h92-k-no,-7.8182471,110.3690848
RedDoorz @ Jalan Parangtritis,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WK2TmyN9jegfd7zbvucrAU8c7IbTs7tygd0ay0QkaTlK7memhHFywZqJgTUbsRbQeK-0cXHIQYnFtJDrUX48nGK8Gn8koGOdJrZNv039bSgUOXdmTZgwqKgM3jrHT-zUdE5MpeqmRB8GuvhuKBtNcnJh6ZXDFzHk2_F53KHTjt1w6srkDlDqtPVtw=w138-h92-k-no,-7.8328157,110.3673055
Omah nDanu,"4,6",https://lh5.googleusercontent.com/p/AF1QipPoNGfit5cCB7IF23BoCCBKQ3HZAaMVxhBkCcxn=w163-h92-k-no,-7.8167159,110.368155
Podok Wisata Kurniawan 2,"1,0",https://lh5.googleusercontent.com/p/AF1QipPjYozbpSpNFD5zEK4_A1yFz0AusQOm4JXhR3sZ=w163-h92-k-no,-7.6054714,110.4368326
ALAYA HOMESTAY,"4,6",https://lh5.googleusercontent.com/p/AF1QipPyFtLRdopC2bpJ71vmze3iW18yIwwpyBjJ9lbK=w80-h106-k-no,-7.7693684,110.4203392
RedDoorz near UMY Yogyakarta,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WKoUEcyni1HduMRIqskxj5u-hLPks5hDRCoHvtq7i3PqRjfoV4GsjAD9SbYdRKJ34DnI_pwNFjuiyUxl0KmezOfIZ_FvHg9XilXt-9DhOil_yCyhdOrQYvzdlTK7uVPZgrbI3MRcTZ8A8Bz0F7Jra9iaOoqUjTwy_NJ5lJ2lCatqGszMaAzDkw=w138-h92-k-no,-7.8045209,110.3254231
Hotel Lia,"4,2",https://lh5.googleusercontent.com/p/AF1QipNtK7FbZM5oBaJz4h6vnLOqdiJ4ihkV5KowYUNx=w80-h142-k-no,-7.8182823,110.3628368
Omah Ndhelik Sayidan,"4,3",https://lh5.googleusercontent.com/p/AF1QipMvTkR3I5sCQS7du8oZATvyCGBxft7ljrcJP1au=w138-h92-k-no,-7.8028691,110.3706499
OYO 2873 Griya Annisa,"3,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ59555eYvw0t_ljYOtlNv0iLfcX6WFq-cX5ap_CaSewZCUrKosUVYd9tuJNULgRXk6yTYcyXrKF3omwlvjKYKBgJE1_4ZwfR98EUHZH4zESzgms1wkifuD_ivJ_LtS6QfRI2ulZUqZE0L22Hrk_6uF1juYe5fQfavSbcFIvN2GG7LUZkGxDaz1=w138-h92-k-no,-6.864574,109.120058
Permata Inn Slawi,"3,7",https://lh5.googleusercontent.com/p/AF1QipOBaqeag5wicBRZnch5dAzncIbFQbr554Yunrdf=w137-h92-k-no,-6.964294,109.138729
Hotel Sartika dan Convention Hall,"4,0",https://lh5.googleusercontent.com/p/AF1QipNXYoIWl-bkksZWmYuhWMPvJmKRGOK3JB_563aH=w163-h92-k-no,-6.739803,111.0245038
Ommaya Hotel & Resort,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ64hqGzf8n2hLanwSbyCpYVo6Fz8gF2bM6O7u2gqAguG5-tCQT-5htgf3J8i5iEuOXVDuT7sMhUVC8RXFgnzhaQDOH2bCuozHokbrx2jrlgm4g7esdnW4qigwVeJvVJouMieMT8kUVqxy1iziGYJHpnoy6jZVwqy0p6KwYOC32BOvhe7tFiDg6=w122-h92-k-no,-7.583676,110.784418
Jawa Dwipa Heritage Resort & Convention,"4,3",https://lh5.googleusercontent.com/p/AF1QipMDZiK-DcltMjxw11J-AJ_vsiKf5GbAGnt8VgBV=w163-h92-k-no,-7.6377581,111.1032011
Hotel Saudara,"3,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WKmSs6wMxKCNy8T03vCGhNFwLjL1BKS4j9JG70hDGuaggjgBLpAVHPWqamIpD_Ivp2RxL9j5MpBcDo4KgZ0RhXfsgAAfTO_36mTpGCVoq7G_fRBDPwem5Ojx1Hw6AZPFxb2vDbjzEHk2-29KwVbsoXlbhOcUq4sguKTewyWIfOGSOLU0o484nxq=w138-h92-k-no,-6.8604482,109.1583414
Hotel & Resort Tirto Arum,"4,2",https://lh5.googleusercontent.com/p/AF1QipNf1ZenGwrPkNI-SiWyTJRnf4ON_Tu7WkncgaKG=w138-h92-k-no,-6.9217381,110.1831508
Votel Krakatau Hotel,"4,7",https://lh5.googleusercontent.com/p/AF1QipOqoHd76l5DRy_W_4zA-gawReEW42Sq939_nHs=w165-h92-k-no,-6.9878601,110.4372642
Omah Victoria Homestay & Culinary,"4,0",https://lh5.googleusercontent.com/p/AF1QipMGuTraKBnwPGzE_3vJbZILGJn30uktxE7Y58WM=w80-h106-k-no,-7.8529298,110.9153971
OYO 3693 Kopi Klotok Homestay Syariah,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ2FyijFZLGqcgWD8AD8duRb6ew4aV0eAW6UZZHcUafDHaIRdh_tjRi5dmtgWYtr-NwIGPcLOkp1Rw2C98dRcH2DZvME-Vhw6qLFHh6rUaE1nniLW5sqdMPVeCOBXGD5HeZjQWC_5wab9lxcnwNI8lGkRR7tn5xBVvKVjZKXoPFTXuPCKT1vKCY=w138-h92-k-no,-7.385816,110.252928
"Bobocabin Baturraden, Purwokerto","4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WLePopYQH8ZpxzhBwd9gYTqlU3qZcqTCQZtOeF_fAB6ewn_m0m6gx_stW34Rr0aKALxOsFOQZV4-gPb8Y_fXFFyt11CsDqHxmXTDpUnhNlmG-09_id80vuCjLM284zSYpoc83w3wuUD_-eJGRjUkFkHRirZB9RdBMmPKaX3IS_LpSTHZBCj31pwQQ=w174-h92-k-no,-7.3075366,109.2351977
Villa Isabella Putri B&B,"4,6",https://lh5.googleusercontent.com/p/AF1QipPykFuroir5YLLyrMR5UCaoonfXvrcHtncOmdcL=w80-h106-k-no,-6.618506,110.6457482
Lorin Solo Hotel,"4,4",https://lh5.googleusercontent.com/p/AF1QipOlQCXd9fhshpTdJQywS0INf8dJGkUhy8nGB7Mn=w122-h92-k-no,-7.5431068,110.7682585
Hills Joglo Villa,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WJVbyFa2fFOF0SrZNrAcJ0AgL2gLCj2m_QSlsB0GOgSAxjESLuJe0Y9REbFBPzNiJjWl2JsF-8LsbUScsBEfpzoEpu_i588_725XL7fgERlunRYbYUcxjbAf71rcpBR1d-CBKanv_tlq31HcXY5ofXbY9et8hnmPsAgQgNDLxlvwFOyoWs1ErW88g=w122-h92-k-no,-7.1147466,110.3940315
The Secret Karimunjawa,"4,9",https://lh5.googleusercontent.com/p/AF1QipMx1Yt4Fvg8xlY3CaxAploZTW9ueNd_c60bFgd3=w204-h92-k-no,-5.8440389,110.4201118
"Roemah Kayu ""Saragan""","4,2",https://lh5.googleusercontent.com/UFqxfAgbgn6d92bEcPhrMOr1mJ5thFGilfLqaePMUEgr_TXDLw6ORUqGEg4jVuE=w122-h92-k-no,-7.5092418,110.2186894
"The Wujil Resort & Conventions, Ungaran - Semarang","4,5",https://lh5.googleusercontent.com/p/AF1QipPTA2YSIh9LPfgGyua6uqtbfQXyZJNfKL5mwdjJ=w163-h92-k-no,-7.1735664,110.4156804
Bunga jabe,"4,7",https://lh5.googleusercontent.com/p/AF1QipP4_8D3v9zLWO-KIQOy7M7uZZ77aqwi7MkuqU14=w122-h92-k-no,-5.7975879,110.4763558
Villa Sumbing Indah,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WKpnKoaGwv-2q7dybX0OZ1CMyxEyE8Ht4DGeddJBjwqCNgWzMTyc6KR6A3PgqsvrTgIOf4eoD9qhNdAn9EaxDLSR_JKq0IdQ48dTSQErFWiZ7h69Ri2JpkT1P2fwYgdgqEtY6x4vDJKrJUbcM3CSBPncbtdwWLEey-NcEA1al4rAI6uHG4eV3rM1A=w167-h92-k-no,-7.4546864,110.157112
SPOT ON 2821 Griya Kawula Syariah,"3,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WKRraWxyfC_uM9rs7UfP5v0gHE06cDPfGtz0XkqApaCiqa5SekhXOOWunjNVKqMvWFzx_oY-anusSADET-M7eLzilpHs8p3ykCOOcSigVJD83Ocg0JBuj5lnh9011Nky3jANTqOonPWJc7-ONfg_iwJF29LyIfurvHC8yuAEREjA8mKBOdtt02A=w138-h92-k-no,-7.5647019,110.7690294
Dya Hotel Boyolali,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WKibTifh2rnk1js5488fOIm6UasMIcjjMeqgyLm0rJN5w7VTcUQYaSutGAadeEKGA3wBYYIUXCV1TqVoW4sPlbXk3pnfbeqQmpp2SFqHu3EblSkgXAUo7zu6_rJQn5zEnFuJJ0z7J-ipJdXf9DCZDezgq9x6nIvwQ99nvxC87kKguK6Txcp0qAU=w138-h92-k-no,-7.5384092,110.6173671
Hotel Rama Chandra,"3,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WK-AQhteoZJENZDm1v1WR2a5RoBQeQeKqCTZ5jEYMT898uKUnwpG0ccEnTHvnYp6fd1SbVfeKAldDUiKAmsdr4cvBvXBU6AZ9DpAKVewU5p0rhmKDGVzmkTjU4pbFcAhdORjUPPZf6yCjlvQE6MDDbna8mKhAS8ebME7a_2YHIT3-tsLjCjUFU9TA=w122-h92-k-no,-7.2820933,110.1652268
Royal Cabin Dieng,"4,4",https://lh5.googleusercontent.com/p/AF1QipPIPIGfOhSyJCpXtqQ0bS5ZxM2mvhfCDn6T8cfB=w80-h106-k-no,-7.2111544,109.9073323
Hotel Surya Asia,"4,0",https://lh5.googleusercontent.com/NbMLyOu_Hmzl21a2bPfXC6AExQl4d040jkZlMpsik7Oyya-ECRNYbKfPWg6d0zBIrw=w122-h92-k-no,-7.3675853,109.9013592
Jolotundo Lodge,"4,8",https://lh5.googleusercontent.com/p/AF1QipPzUT_3Y5XLC6AKjoh0v2VidEbnp8o7Hit3GDRJ=w122-h92-k-no,-7.1976981,109.8524128
Julia Hotel Jepara,"4,5",https://lh5.googleusercontent.com/p/AF1QipOm8xDyXvcfPOQTQ0sDcfaexk5iXpLhX6U0MGDZ=w122-h92-k-no,-6.5587751,110.6495732
LK Hotel Simpang Lima,"4,2",https://lh5.googleusercontent.com/p/AF1QipMVcdeS-kXWJDIN8QqucM-axmjlnJY4CaqTO3_g=w134-h92-k-no,-6.991038,110.424577
Hotel Chanti managed by Tentrem Semarang,"4,5",https://lh5.googleusercontent.com/p/AF1QipPvjv5T7b5Zt0FomB0V_MZ27GD-1spcPEsMaoJh=w130-h92-k-no,-6.9750966,110.4203955
BBS Homestay,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WL9SQ3ZsFhJm28ZG4TbNYyvZYu_N_Ml60PHzIE32TczcMteLvVVutuPyBy7oQBe-KAXXHicqF-SeOrgXnscqxNlHIApziFDToAhyie72rxru3NBNOkzChLo6bHoKivoZaNDhrrSSeiiynPzBef9zZyLI5brqvwDmO6jBFmtfQ1VQ642sdlKR7HA=w167-h92-k-no,-7.3335756,109.9017733
Wisma Mustika 9,"4,2",https://lh5.googleusercontent.com/p/AF1QipOlsItbQnWSuZWhY_KYRgAKPSDQ36ebUxgycFUe=w198-h92-k-no,-6.8994008,110.6487024
Solia Hotel Yosodipuro Solo,"4,6",https://lh5.googleusercontent.com/p/AF1QipPv3YUkXpQqi7K2UhTDVsK3mq9icKogsPMCPV-i=w122-h92-k-no,-7.5654401,110.8193821
Votel Gendhis Saraswati Resort Klaten,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WKNDr_9lijA5Lsv1Sk67DoBoIewFYtsIADGvzsafmKV5nyGxXCFtklMrX4670VxcEHvJSftFXDXlMlCaSqYoWmwXuwLnn6vtu1-xI-yzNipvUSg7mSRDIEYJiVbBdE0pZCePeNRXy78RzwuT4JS19LeEIJNoSUuhFLMOYgwvunw15UHwvo88su6=w157-h92-k-no,-7.7226531,110.5640653
Bukit Jaya Residence & Apartment,"4,7",https://lh5.googleusercontent.com/p/AF1QipMkG7XTFw5X7e8rDrki0i4BUZEHPin8JO37_Y8O=w80-h120-k-no,-7.045001,110.4284973
COR Hotel Purwokerto,"4,4",https://lh5.googleusercontent.com/p/AF1QipPrwCpmkUC_TTcpBKCn0JiVruLOAszROFvs5tkr=w122-h92-k-no,-7.4275775,109.2445436
HARRIS Hotel & Convention Solo,"4,6",https://lh5.googleusercontent.com/p/AF1QipMlw5GEB38eeq0zSH2P1YpoST0t0htJzLAXvhuU=w163-h92-k-no,-7.5625912,110.7990176
Hotel Al Azhar Azhima Bandara Solo,"4,2",https://lh5.googleusercontent.com/p/AF1QipOifO7Ryv5WOKHYqqrwnsTTkRrNmRz6gkEmYHDs=w163-h92-k-no,-7.5225369,110.7548009
Hotel Laksana Solo managed by Dafam,"4,0",https://lh5.googleusercontent.com/p/AF1QipNxGbbOnmXTmkitfCcNyjzadZsp0ZDwaeWuuHz2=w137-h92-k-no,-7.5644117,110.8135147
Monoloog Hotel Solo,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WIqCIIIZWO7vqZR0nsGA87L5KV1-SjCgPXbC4UhEf7xX4v4RErlIq7UxiWNAilBreMSbt9SquSq7fxgpqrVATPk9qWv3_5axF0mR44sLHJp0TjnWFlBwJbtQ8eQQtHRAODHxYpnrXrKqhyRdO4wbWJKh5pqHfzsqdH046Yg3m1EY-jZiOw16kud=w122-h92-k-no,-7.5639324,110.814307
Hotel Wisata,"4,1",https://lh5.googleusercontent.com/p/AF1QipPcYRr_3i4uKfPJTuvc89945UuIZoerP1oa8KbV=w138-h92-k-no,-7.4925537,110.2230075
Ayom Java Village Solo,"4,8",https://lh5.googleusercontent.com/p/AF1QipM30PmHX-2Tp3ZFSzxACfbZk-CNysSlCJslBdSA=w137-h92-k-no,-7.5436008,110.7612845
Hotel Matahari,"4,4",https://lh5.googleusercontent.com/p/AF1QipPjZoOXtgCVNlk8-X4oS_AP42INGdiYyAMw8wGR=w163-h92-k-no,-7.1938698,110.4094524
Hotel Cemerlang,"3,8",https://lh5.googleusercontent.com/p/AF1QipOUg7ODI1rFGKVZhucf2hi2VifL0hrIVeiHstai=w163-h92-k-no,-7.3201697,109.2282129
Kayu Arum Resort,"4,5",https://lh5.googleusercontent.com/p/AF1QipNo__6hU6a5_L8z1caujRbCIhW1mx7xGAA7NVl7=w122-h92-k-no,-7.3453764,110.5073485
Front One Inn Semarang,"4,2",https://lh5.googleusercontent.com/p/AF1QipP6Q2jj3rjKBJyE-_xgXGhOS2NzW6Aja0dwr8kN=w122-h92-k-no,-6.9837411,110.3549752
Front One Cabin Hotel Semarang,"4,7",https://lh5.googleusercontent.com/p/AF1QipO9kDrM1o6uPsZzpdaE0Xx1IoLx8S_CO1zT6brC=w163-h92-k-no,-7.0001165,110.4276573
Red Doorz Kampoeng Etnik,"4,0",https://lh5.googleusercontent.com/p/AF1QipMeIB8GXcwei9NgByKWeGnRwBrvoYNl3wK46DJi=w138-h92-k-no,-7.6733559,109.6529725
Warisan Heritage Boutique Hotel,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WLQIeHIuoP0Gh59tSK4nZ5MM3D3U3fT74bzTkA87AmsSZAC6S1DG1i5C3JMPUpCgqwLc8aEm4fm-d0JaWWZ5V5Wt-EUi8_lbvbnxrhJ1148oYLnNypRnnNZmdUgH-479KriGumuqFYf7NU9OfXrWZMkOdY6AkmlOrVNBCo-mxKKr4l2_b0qkXqN=w138-h92-k-no,-7.6044147,110.7852087
RedDoorz Plus @ Laweyan,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WL9MYE2I7jNizHmYrcXP54YhVHxPHKDUYMG03b79HbFwwcyT8KgLPH5NtvNI7EtLVeubZARBzYEw7jIPkZycn7T8cqZUpleS7J4_aqv9DRobYIJROWjejee61xqfUTuV5keFZHcFMfZtoGkXm77cODTMTh4TuGGbgMGLCoUs4C4A9TWuu11GbSK=w139-h92-k-no,-7.5711233,110.8071988
Nava Hotel Tawangmangu,"4,6",https://lh5.googleusercontent.com/p/AF1QipP2VdfZcsE_1_QSdnKvfa2ms1mR0ESQbAYZ6WJh=w138-h92-k-no,-7.663321,111.12327
Edsamara Hotel Semarang,"4,7",https://lh5.googleusercontent.com/p/AF1QipOcxpGjwoI6vICB4jtmkbXW57UU-ATxxAOnPApb=w80-h106-k-no,-6.9818198,110.4030044
Glamping & Villa by Bukit Mutiara,"4,7",https://lh5.googleusercontent.com/p/AF1QipN_GocglRO9OjOg-sh4QH-tSXxf4ljf4HeJwCse=w122-h92-k-no,-7.1908999,109.1623417
OYO 3314 Syariah House,"4,7",https://lh5.googleusercontent.com/p/AF1QipMWeS6kCsAKd5jUfeVf4x0uIaBqv0v6AHDzIMEX=w137-h92-k-no,-7.4184621,109.2295039
Hotel Majesty,"3,9",https://lh5.googleusercontent.com/p/AF1QipNhY5xDpcPegRaxDHo1_1rpSjrf2M6F1HT86iTt=w163-h92-k-no,-6.7899212,110.7901142
D'Java Hotel,"3,9",https://lh5.googleusercontent.com/p/AF1QipO3SNzyK6q7Q6Xcx1-qReO9SW5XSKF6Dx5XWent=w163-h92-k-no,-6.8425861,110.8221387
C3 Hotel,"4,2",https://lh5.googleusercontent.com/p/AF1QipM08dMFlu9Jd9DPhtwdqW59RdYkKlf-W6oVlT7Y=w138-h92-k-no,-7.145727,110.4071862
Hotel Nusantara,"4,0",https://lh5.googleusercontent.com/p/AF1QipNtJqNBNv058KntNjDaLh_iM-p8YVjvNZVZ7UP2=w80-h106-k-no,-6.5892385,110.6630583
Pondok Sembilanbelas Homestay,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WK6kxYXblNCAHzciG2o5IFILaxq-gRcrSW_DHuWoxwzPDd-wUDbJnLWwwi0ffWiFOJNqlPP03EZlLvb-mUIn8R_mipiMVaiyS6XGrvrtmw9KjpoT6wflkEOaP02ZGu2J9iIqFdJvxyt7tHoBOD69OOUiFNhMcbfih8VlzsbRBBMxhTEp5vdEUBrzQ=w138-h92-k-no,-7.4246064,109.2450314
Hotel Podomoro,"3,9",https://lh5.googleusercontent.com/p/AF1QipO0LqhN1wbVrekzScRx9kTFpkyEwaKJ-wQ-ArhG=w163-h92-k-no,-6.9774533,109.9991714
Hotel Bukit Permai,"4,4",https://lh5.googleusercontent.com/p/AF1QipNljfWrw4fJxU9qFpdSY4gNLZij-BvFNN8kU6QG=w137-h92-k-no,-7.0372033,110.4215609
Hotel Candi Indah Convention,"4,4",https://lh5.googleusercontent.com/p/AF1QipPMAsXxw88OoQWVki6Yj5txFXZzg8gFg2i71hG2=w168-h92-k-no,-7.0224506,110.4223918
Kotta Hotel Semarang,"4,8",https://lh5.googleusercontent.com/p/AF1QipP_sc2SSTPjVp5GyE-EOknacSr1zBSgh1QwrRQ3=w80-h120-k-no,-6.9681402,110.4282952
Pose In Hotel Solo,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WKxaG73yI_T7rPR1kN17EIUlAdi7f4bZvledq2jl5NGDDEkCFUI-0aCNFzLLZRl1yzE_afYgft7sAyYREdeQTssdJRMhhTVs931Zxk76XBBCdAnJ2vua13kHEY2tMCAoQNfyfIAP0LE4zeTtk2T9D-43FlfIbEJ0YGfzBqe2tizJS_0L_puIOa7=w138-h92-k-no,-7.558275,110.8211412
Hotel Nasional,"3,6",https://lh5.googleusercontent.com/p/AF1QipMgTJJLBH8MMBGS7zKE1SHRdA8NY8LKsCBgOrOu=w138-h92-k-no,-7.6757831,109.6605206
Hotel Youstay Semarang,"4,4",https://lh5.googleusercontent.com/p/AF1QipMu3X1FEgmrl4CHJOwaN8p3wRYqGnFZGQQIUuoA=w92-h92-k-no,-6.9811934,110.3961862
Hotel Aruss Semarang,"4,6",https://lh5.googleusercontent.com/p/AF1QipMS9PSxjdzuXf57kiuQSqvlB1nC8jMoT9ZDu0Yr=w138-h92-k-no,-7.0225971,110.4220489
Metro Park View Hotel Kota Lama Semarang,"4,5",https://lh5.googleusercontent.com/p/AF1QipOWQlt4CoLucfKhBD3y2-CAwV0sPjgS19EpwaF6=w138-h92-k-no,-6.9712002,110.4232794
Pondok Keluarga Osamaliki,"4,4",https://lh4.googleusercontent.com/DAz1Z6NkpqcgKhasbe956rTK6DozKbhpoH-NtFYv0QxGMuPjhrCVw-xaD3YSc29a=w122-h92-k-no,-7.3249428,110.495815
Hotel Artha Tanjung,"4,1",https://lh5.googleusercontent.com/p/AF1QipMYEvj_q1oi59VsfuACgilLPBxnSZJGw8ljPkcs=w204-h92-k-no,-7.4394947,109.2192578
Rumah Batu Boutique Hotel,"4,4",https://lh5.googleusercontent.com/p/AF1QipPNMa5zJFVamReqwIfExZDSdQqkedGviWd8_Ozr=w80-h100-k-no,-7.605127,110.787297
Hotel Muria,"4,1",https://lh5.googleusercontent.com/p/AF1QipMW_j1aL4W3zfR7ZNaGv-Zt7m702QWQeUtNk3ab=w163-h92-k-no,-6.9780608,110.4350414
The Amrani Syariah Hotel,"4,4",https://lh5.googleusercontent.com/p/AF1QipPs0TD_BROEjX5SoZkHJbE5JbjmZ3k8_HJOLZk6=w80-h120-k-no,-7.5606909,110.791687
Triizz Hotel Semarang,"4,4",https://lh5.googleusercontent.com/p/AF1QipP84IlqhzSvZKNMaSV82Npmlx-KVI6RNVyn4Ehk=w127-h92-k-no,-6.9875069,110.4479585
Trio Front One Resort Magelang,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WJYwuik0n8bRz0IiVXdgHcl54HFVM-MNz--uQL9pRjouMw5iRWPTxpShmTqKXbxCsjtU6k9t2w1wKaQVMGVhsUDhRU_fyN9hhl5u8yO8EBic8yOVD7UGDFmRJQuD0caGyicwQsuEZv_xIXrC3bz7urtaFQRnTz3sN8mWko1IlqCPGwznkj2GzHb=w163-h92-k-no,-7.5031408,110.2235286
Sunsetfalls Gardens & Resort,"4,6",https://lh5.googleusercontent.com/p/AF1QipOi5kBzDF3_gA1QfZGD6uyUdmLQv-ruPanCLgG8=w138-h92-k-no,-7.402535,110.4044775
HOTEL MARINA AIRPORT SEMARANG,"4,3",https://lh5.googleusercontent.com/p/AF1QipMIjPT8vUOqWeiv2_xJ-16e6ZYaNfPxNohz_HfL=w80-h106-k-no,-6.9627044,110.3923254
Hotel Pelangi Indah,"4,0",https://lh5.googleusercontent.com/p/AF1QipMP3eG8aYbRMVZ4v-2unY3CzYMohSKFyg_x9AHs=w163-h92-k-no,-6.9656627,110.4288354
Sky Residence MT Haryono 1 Semarang,"1,9",https://lh5.googleusercontent.com/p/AF1QipN8lvQS9T462ETx2H2uixI9awPFujE6QNTthxkL=w80-h142-k-no,-6.9713695,110.4313856
NUWIS Hotel & Convention,"4,4",https://lh5.googleusercontent.com/p/AF1QipP-Gs95wOytR8rM_AZ_vehf8JGlOD1d6Cwvd9DX=w138-h92-k-no,-7.226333,110.3606402
VOTEL DE BANDUNGAN RESORT,"4,2",https://lh5.googleusercontent.com/p/AF1QipO6uhE27-3LYJ9pdXXacBUh5RgFRNjHLygSJN2S=w138-h92-k-no,-7.2218845,110.380479
Queensa Hotel,"4,2",https://lh5.googleusercontent.com/p/AF1QipNrGPFjM3RlZ-9wpq-03BN91fL2xQD7cONnGT78=w163-h92-k-no,-6.8077897,110.7958806
Hotel Rawa Pening Pratama,"4,4",https://lh5.googleusercontent.com/p/AF1QipOoOWHGJd1YdocBmwecNLvlZtwJjEkMripTzDNy=w80-h106-k-no,-7.2243256,110.3633319
